id,value,location,sample date,measure
614921,0.941,Kannika,9-Sep-05,Lead
615871,0.796,Kannika,9-Sep-05,Lead
616809,0.674,Sakda,9-Sep-05,Lead
617802,0.05,Sakda,9-Sep-05,Lead
618756,0.769,Sakda,9-Sep-05,Lead
603999,0.532,Chai,22-Sep-05,Lead
605466,1.613,Chai,22-Sep-05,Lead
606884,2.089,Chai,22-Sep-05,Lead
607967,4.288,Somchair,24-Sep-05,Lead
608916,4.704,Busarakhan,24-Sep-05,Lead
604043,3.282,Chai,29-Sep-05,Lead
605518,3.564,Chai,29-Sep-05,Lead
606928,3.434,Chai,29-Sep-05,Lead
590598,2.373,Boonsri,2-Oct-05,Lead
592307,2.409,Boonsri,2-Oct-05,Lead
593945,1.076,Boonsri,2-Oct-05,Lead
604093,15.18,Chai,10-Oct-05,Lead
605575,9.215,Chai,10-Oct-05,Lead
606977,21.99,Chai,10-Oct-05,Lead
613974,2.058,Kannika,14-Oct-05,Lead
614978,4.753,Kannika,14-Oct-05,Lead
615920,3.14,Kannika,14-Oct-05,Lead
616858,1.068,Sakda,14-Oct-05,Lead
617859,2.036,Sakda,14-Oct-05,Lead
618805,1.637,Sakda,14-Oct-05,Lead
604133,6.273,Chai,20-Oct-05,Lead
605627,0.647,Chai,20-Oct-05,Lead
607020,7.345,Chai,20-Oct-05,Lead
590640,6.635,Boonsri,21-Oct-05,Lead
592361,2.61,Boonsri,21-Oct-05,Lead
593986,3.086,Boonsri,21-Oct-05,Lead
602839,9.688,Kohsoom,23-Oct-05,Lead
608017,3.321,Somchair,23-Oct-05,Lead
608965,18.92,Busarakhan,23-Oct-05,Lead
590685,1.742,Boonsri,6-Nov-05,Lead
592412,1.7,Boonsri,6-Nov-05,Lead
594030,0.803,Boonsri,6-Nov-05,Lead
614021,0.05,Kannika,11-Nov-05,Lead
615031,4.5,Kannika,11-Nov-05,Lead
615968,0.05,Kannika,11-Nov-05,Lead
616905,3.027,Sakda,11-Nov-05,Lead
617914,5,Sakda,11-Nov-05,Lead
618851,1.9,Sakda,11-Nov-05,Lead
604175,16.530001,Chai,19-Nov-05,Lead
605674,9.751,Chai,19-Nov-05,Lead
607057,17.316,Chai,19-Nov-05,Lead
608069,6.807,Somchair,24-Nov-05,Lead
609015,6.7,Busarakhan,24-Nov-05,Lead
590732,3.688,Boonsri,25-Nov-05,Lead
592470,2.216,Boonsri,25-Nov-05,Lead
594076,12.48,Boonsri,25-Nov-05,Lead
604217,12.56,Chai,26-Nov-05,Lead
605723,7.627,Chai,26-Nov-05,Lead
607096,6.85,Chai,26-Nov-05,Lead
602876,8.889,Kohsoom,27-Nov-05,Lead
590776,2.385,Boonsri,2-Dec-05,Lead
592521,5.868,Boonsri,2-Dec-05,Lead
594123,2.673,Boonsri,2-Dec-05,Lead
604256,15.171,Chai,5-Dec-05,Lead
605770,39.689999,Chai,5-Dec-05,Lead
607134,46.07,Chai,5-Dec-05,Lead
614065,4.884,Kannika,9-Dec-05,Lead
615081,5.009,Kannika,9-Dec-05,Lead
616011,9.018,Kannika,9-Dec-05,Lead
616948,4.42,Sakda,9-Dec-05,Lead
617962,11.74,Sakda,9-Dec-05,Lead
618892,106.599999,Sakda,9-Dec-05,Lead
590824,6.752,Boonsri,16-Dec-05,Lead
592577,9.095,Boonsri,16-Dec-05,Lead
594170,4.157,Boonsri,16-Dec-05,Lead
604290,8.563,Chai,16-Dec-05,Lead
605813,9.955,Chai,16-Dec-05,Lead
607167,16.6,Chai,16-Dec-05,Lead
602921,7.741,Kohsoom,18-Dec-05,Lead
608114,34.599998,Somchair,22-Dec-05,Lead
609061,48.189999,Busarakhan,22-Dec-05,Lead
683186,4.21,Boonsri,13-Jan-06,Lead
684783,4.013,Boonsri,13-Jan-06,Lead
686466,20.62,Boonsri,13-Jan-06,Lead
707030,2.006,Kannika,13-Jan-06,Lead
707979,1.902,Kannika,13-Jan-06,Lead
709003,2.995,Kannika,13-Jan-06,Lead
709964,2.817,Sakda,13-Jan-06,Lead
710913,1.86,Sakda,13-Jan-06,Lead
711913,2.806,Sakda,13-Jan-06,Lead
696837,7.121,Chai,19-Jan-06,Lead
698209,18.063,Chai,19-Jan-06,Lead
699710,6.01,Chai,19-Jan-06,Lead
683230,2.106,Boonsri,27-Jan-06,Lead
684834,1.692,Boonsri,27-Jan-06,Lead
686510,0.815,Boonsri,27-Jan-06,Lead
696874,12.6,Chai,28-Jan-06,Lead
698253,4.012,Chai,28-Jan-06,Lead
699747,3.9,Chai,28-Jan-06,Lead
702034,14.6,Busarakhan,28-Jan-06,Lead
695881,0.718,Kohsoom,29-Jan-06,Lead
701076,13.205,Somchair,29-Jan-06,Lead
683279,5.713,Boonsri,10-Feb-06,Lead
684884,3.215,Boonsri,10-Feb-06,Lead
686561,4.32,Boonsri,10-Feb-06,Lead
707072,5.758,Kannika,10-Feb-06,Lead
708022,5.291,Kannika,10-Feb-06,Lead
709044,2.706,Kannika,10-Feb-06,Lead
710005,8.092,Sakda,10-Feb-06,Lead
710959,4.709,Sakda,10-Feb-06,Lead
711957,12.98,Sakda,10-Feb-06,Lead
683327,24.6,Boonsri,24-Feb-06,Lead
684932,7.27,Boonsri,24-Feb-06,Lead
686609,7.32,Boonsri,24-Feb-06,Lead
696913,20.34,Chai,24-Feb-06,Lead
698297,55.92,Chai,24-Feb-06,Lead
699786,14.98,Chai,24-Feb-06,Lead
701117,0.07,Somchair,25-Feb-06,Lead
702078,0.94,Busarakhan,25-Feb-06,Lead
695925,3.906,Kohsoom,26-Feb-06,Lead
696953,10.21,Chai,28-Feb-06,Lead
698334,11.35,Chai,28-Feb-06,Lead
699822,9.22,Chai,28-Feb-06,Lead
683376,8.268,Boonsri,9-Mar-06,Lead
684981,4.535,Boonsri,9-Mar-06,Lead
686659,6.21,Boonsri,9-Mar-06,Lead
707111,5.303,Kannika,9-Mar-06,Lead
708065,6.52,Kannika,9-Mar-06,Lead
709088,5.653,Kannika,9-Mar-06,Lead
710044,12.49,Sakda,9-Mar-06,Lead
711001,5.09,Sakda,9-Mar-06,Lead
712001,1.79,Sakda,9-Mar-06,Lead
696993,12.78,Chai,17-Mar-06,Lead
698372,20.86,Chai,17-Mar-06,Lead
699862,12.84,Chai,17-Mar-06,Lead
683427,19.14,Boonsri,23-Mar-06,Lead
685029,8.742,Boonsri,23-Mar-06,Lead
686708,8.007,Boonsri,23-Mar-06,Lead
701159,0.05,Somchair,23-Mar-06,Lead
702123,7.39,Busarakhan,23-Mar-06,Lead
695971,10.45,Kohsoom,25-Mar-06,Lead
697034,10.8,Chai,29-Mar-06,Lead
698411,12.56,Chai,29-Mar-06,Lead
699900,11.2,Chai,29-Mar-06,Lead
683475,16.33,Boonsri,6-Apr-06,Lead
685082,11.72,Boonsri,6-Apr-06,Lead
686757,7.28,Boonsri,6-Apr-06,Lead
707156,34.05,Kannika,15-Apr-06,Lead
708115,69.79,Kannika,15-Apr-06,Lead
709133,19.17,Kannika,15-Apr-06,Lead
710092,12.93,Sakda,15-Apr-06,Lead
711040,17.04,Sakda,15-Apr-06,Lead
712035,10.17,Sakda,15-Apr-06,Lead
697065,24.02,Chai,23-Apr-06,Lead
698458,55.44,Chai,23-Apr-06,Lead
699937,49.38,Chai,23-Apr-06,Lead
683525,11.98,Boonsri,27-Apr-06,Lead
685139,22.26,Boonsri,27-Apr-06,Lead
686807,106.3,Boonsri,27-Apr-06,Lead
701201,8.59,Somchair,27-Apr-06,Lead
702166,11.35,Busarakhan,27-Apr-06,Lead
696018,2.588,Kohsoom,29-Apr-06,Lead
697107,18.04,Chai,30-Apr-06,Lead
698505,123.3,Chai,30-Apr-06,Lead
699974,12.39,Chai,30-Apr-06,Lead
683574,4.166,Boonsri,3-May-06,Lead
685198,5.471,Boonsri,3-May-06,Lead
686846,5.148,Boonsri,3-May-06,Lead
707204,30.25,Kannika,11-May-06,Lead
708168,20.73,Kannika,11-May-06,Lead
709182,15.41,Kannika,11-May-06,Lead
710139,13.56,Sakda,11-May-06,Lead
711092,15.69,Sakda,11-May-06,Lead
712083,13.98,Sakda,11-May-06,Lead
683629,7.988,Boonsri,25-May-06,Lead
685260,8.688,Boonsri,25-May-06,Lead
686898,3.156,Boonsri,25-May-06,Lead
696067,12.03,Kohsoom,27-May-06,Lead
701251,55.54,Somchair,31-May-06,Lead
702212,21.44,Busarakhan,31-May-06,Lead
697184,8.501,Chai,1-Jun-06,Lead
698587,6.872,Chai,1-Jun-06,Lead
700054,10.8,Chai,1-Jun-06,Lead
683680,8.112,Boonsri,8-Jun-06,Lead
685320,10.28,Boonsri,8-Jun-06,Lead
686949,5.848,Boonsri,8-Jun-06,Lead
710172,2.483,Sakda,8-Jun-06,Lead
711132,4.349,Sakda,8-Jun-06,Lead
712128,2.874,Sakda,8-Jun-06,Lead
697232,9.766,Chai,18-Jun-06,Lead
698642,7.147,Chai,18-Jun-06,Lead
700101,19.42,Chai,18-Jun-06,Lead
683731,13.68,Boonsri,22-Jun-06,Lead
685379,13.31,Boonsri,22-Jun-06,Lead
687001,13.43,Boonsri,22-Jun-06,Lead
701299,21.26,Somchair,25-Jun-06,Lead
702247,18.84,Busarakhan,25-Jun-06,Lead
696120,9.827,Kohsoom,26-Jun-06,Lead
707240,2.354,Kannika,26-Jun-06,Lead
708224,4.496,Kannika,26-Jun-06,Lead
709229,7.134,Kannika,26-Jun-06,Lead
697282,6.869,Chai,9-Jul-06,Lead
698700,3.673,Chai,9-Jul-06,Lead
700152,5.461,Chai,9-Jul-06,Lead
707293,2.945,Kannika,11-Jul-06,Lead
708285,2.524,Kannika,11-Jul-06,Lead
709283,4.636,Kannika,11-Jul-06,Lead
683780,3.298,Boonsri,13-Jul-06,Lead
685438,2.532,Boonsri,13-Jul-06,Lead
687054,2.214,Boonsri,13-Jul-06,Lead
710227,3.691,Sakda,13-Jul-06,Lead
711194,6.094,Sakda,13-Jul-06,Lead
712182,2.074,Sakda,13-Jul-06,Lead
697331,9.007,Chai,15-Jul-06,Lead
698756,3.9,Chai,15-Jul-06,Lead
700201,2.928,Chai,15-Jul-06,Lead
701354,3.999,Somchair,16-Jul-06,Lead
702302,7.785,Busarakhan,16-Jul-06,Lead
683838,3.463,Boonsri,27-Jul-06,Lead
685504,3.094,Boonsri,27-Jul-06,Lead
687112,2.929,Boonsri,27-Jul-06,Lead
696149,18.39,Kohsoom,29-Jul-06,Lead
683896,6.169,Boonsri,10-Aug-06,Lead
685570,7.654,Boonsri,10-Aug-06,Lead
687170,7.116,Boonsri,10-Aug-06,Lead
707346,4.31,Kannika,10-Aug-06,Lead
708345,4.712,Kannika,10-Aug-06,Lead
709336,17.77,Kannika,10-Aug-06,Lead
710281,7.401,Sakda,10-Aug-06,Lead
711255,28.03,Sakda,10-Aug-06,Lead
712236,13.78,Sakda,10-Aug-06,Lead
701407,21,Somchair,13-Aug-06,Lead
702355,10.94,Busarakhan,13-Aug-06,Lead
697380,12.12,Chai,18-Aug-06,Lead
698813,22.52,Chai,18-Aug-06,Lead
700250,12.18,Chai,18-Aug-06,Lead
683948,3.104,Boonsri,24-Aug-06,Lead
685630,4.419,Boonsri,24-Aug-06,Lead
687222,5.842,Boonsri,24-Aug-06,Lead
696200,15.76,Kohsoom,26-Aug-06,Lead
697428,18.54,Chai,27-Aug-06,Lead
698869,13.75,Chai,27-Aug-06,Lead
700298,9.255,Chai,27-Aug-06,Lead
697478,17.46,Chai,2-Sep-06,Lead
698926,17.69,Chai,2-Sep-06,Lead
700348,16.45,Chai,2-Sep-06,Lead
684007,4.184,Boonsri,7-Sep-06,Lead
685696,8.507,Boonsri,7-Sep-06,Lead
687281,4.115,Boonsri,7-Sep-06,Lead
710335,7.575,Sakda,7-Sep-06,Lead
711316,4.717,Sakda,7-Sep-06,Lead
712290,5.015,Sakda,7-Sep-06,Lead
707399,3.865,Kannika,14-Sep-06,Lead
708406,4.041,Kannika,14-Sep-06,Lead
709390,7.907,Kannika,14-Sep-06,Lead
684042,3.158,Boonsri,21-Sep-06,Lead
685739,5.39,Boonsri,21-Sep-06,Lead
687316,1.571,Boonsri,21-Sep-06,Lead
701460,12.064,Somchair,22-Sep-06,Lead
702408,4.703,Busarakhan,22-Sep-06,Lead
696256,3.938,Kohsoom,23-Sep-06,Lead
697523,13.13,Chai,29-Sep-06,Lead
698979,9.026,Chai,29-Sep-06,Lead
700394,0.05,Chai,29-Sep-06,Lead
701511,30.69,Somchair,6-Oct-06,Lead
702459,55.29,Busarakhan,6-Oct-06,Lead
697572,4.207,Chai,8-Oct-06,Lead
699036,7.607,Chai,8-Oct-06,Lead
700443,10.14,Chai,8-Oct-06,Lead
707450,5.614,Kannika,12-Oct-06,Lead
708464,12.03,Kannika,12-Oct-06,Lead
709441,10.42,Kannika,12-Oct-06,Lead
710386,20.26,Sakda,12-Oct-06,Lead
711374,10.34,Sakda,12-Oct-06,Lead
712341,3.89,Sakda,12-Oct-06,Lead
697618,14.66,Chai,15-Oct-06,Lead
699089,3.93,Chai,15-Oct-06,Lead
700489,23.81,Chai,15-Oct-06,Lead
684150,1.944,Boonsri,26-Oct-06,Lead
685805,5.597,Boonsri,26-Oct-06,Lead
687375,2.486,Boonsri,26-Oct-06,Lead
696308,17.89,Kohsoom,28-Oct-06,Lead
684209,1.712,Boonsri,9-Nov-06,Lead
685871,9.201,Boonsri,9-Nov-06,Lead
687433,2.02,Boonsri,9-Nov-06,Lead
707503,8.298,Kannika,9-Nov-06,Lead
708522,9.88,Kannika,9-Nov-06,Lead
709493,0.05,Kannika,9-Nov-06,Lead
710438,14.09,Sakda,9-Nov-06,Lead
711433,15.5,Sakda,9-Nov-06,Lead
712393,28.21,Sakda,9-Nov-06,Lead
697650,28.76,Chai,15-Nov-06,Lead
699129,19.2,Chai,15-Nov-06,Lead
700521,15.43,Chai,15-Nov-06,Lead
701563,17.2,Somchair,22-Nov-06,Lead
702511,24.64,Busarakhan,22-Nov-06,Lead
684264,18.89,Boonsri,23-Nov-06,Lead
685934,26.71,Boonsri,23-Nov-06,Lead
687488,20.63,Boonsri,23-Nov-06,Lead
696362,34.9,Kohsoom,25-Nov-06,Lead
697695,16.07,Chai,25-Nov-06,Lead
699181,19.32,Chai,25-Nov-06,Lead
700566,15.09,Chai,25-Nov-06,Lead
684319,5.384,Boonsri,7-Dec-06,Lead
685997,5.202,Boonsri,7-Dec-06,Lead
687543,5.749,Boonsri,7-Dec-06,Lead
707555,1.682,Kannika,7-Dec-06,Lead
708581,4.155,Kannika,7-Dec-06,Lead
709545,8.389,Kannika,7-Dec-06,Lead
710490,4.838,Sakda,7-Dec-06,Lead
711492,7.919,Sakda,7-Dec-06,Lead
712445,8.859,Sakda,7-Dec-06,Lead
697744,12.861,Chai,10-Dec-06,Lead
699238,10.404,Chai,10-Dec-06,Lead
700615,8.521,Chai,10-Dec-06,Lead
701615,7.979,Somchair,13-Dec-06,Lead
702563,8.51,Busarakhan,13-Dec-06,Lead
697789,4.11,Chai,20-Dec-06,Lead
699292,6.78,Chai,20-Dec-06,Lead
700661,7.312,Chai,20-Dec-06,Lead
684354,6.598,Boonsri,21-Dec-06,Lead
686040,7.175,Boonsri,21-Dec-06,Lead
687578,3.078,Boonsri,21-Dec-06,Lead
696417,10.893,Kohsoom,23-Dec-06,Lead
787639,2.58,Boonsri,11-Jan-07,Lead
789260,4.341,Boonsri,11-Jan-07,Lead
790713,4.19,Boonsri,11-Jan-07,Lead
812949,11.11,Kannika,11-Jan-07,Lead
814018,16.58,Kannika,11-Jan-07,Lead
815171,12.01,Kannika,11-Jan-07,Lead
816236,5.379,Sakda,11-Jan-07,Lead
817307,11.51,Sakda,11-Jan-07,Lead
818463,7.531,Sakda,11-Jan-07,Lead
801314,3.507,Chai,18-Jan-07,Lead
802809,4.617,Chai,18-Jan-07,Lead
804506,0.119,Chai,18-Jan-07,Lead
805987,6.319,Somchair,24-Jan-07,Lead
807142,9.625,Busarakhan,24-Jan-07,Lead
787697,4.742,Boonsri,25-Jan-07,Lead
789327,3.045,Boonsri,25-Jan-07,Lead
790771,4.341,Boonsri,25-Jan-07,Lead
800227,3.865,Kohsoom,27-Jan-07,Lead
801363,1.488,Chai,27-Jan-07,Lead
802868,2.719,Chai,27-Jan-07,Lead
804556,0.858,Chai,27-Jan-07,Lead
787762,5.289,Boonsri,8-Feb-07,Lead
813008,6.593,Kannika,8-Feb-07,Lead
814085,6.03,Kannika,8-Feb-07,Lead
815230,8.74,Kannika,8-Feb-07,Lead
816294,5.715,Sakda,15-Feb-07,Lead
817372,4.03,Sakda,15-Feb-07,Lead
818522,8.201,Sakda,15-Feb-07,Lead
801416,9.037,Chai,16-Feb-07,Lead
802927,6.027,Chai,16-Feb-07,Lead
804608,6.798,Chai,16-Feb-07,Lead
787824,21.64,Boonsri,22-Feb-07,Lead
789394,20.33,Boonsri,22-Feb-07,Lead
790835,22.83,Boonsri,22-Feb-07,Lead
806053,14.74,Somchair,22-Feb-07,Lead
807209,16.68,Busarakhan,22-Feb-07,Lead
800288,12.8,Kohsoom,24-Feb-07,Lead
801466,6.79,Chai,28-Feb-07,Lead
802985,4.938,Chai,28-Feb-07,Lead
804658,5.485,Chai,28-Feb-07,Lead
787891,0.963,Boonsri,9-Mar-07,Lead
789461,1.551,Boonsri,9-Mar-07,Lead
790902,1.311,Boonsri,9-Mar-07,Lead
813069,1.777,Kannika,15-Mar-07,Lead
814154,2.796,Kannika,15-Mar-07,Lead
815291,1.712,Kannika,15-Mar-07,Lead
816355,2.156,Sakda,15-Mar-07,Lead
817441,2.045,Sakda,15-Mar-07,Lead
818583,1.379,Sakda,15-Mar-07,Lead
787957,2.303,Boonsri,22-Mar-07,Lead
789528,3.65,Boonsri,22-Mar-07,Lead
790967,5.935,Boonsri,22-Mar-07,Lead
801499,1.368,Chai,23-Mar-07,Lead
803027,1.771,Chai,23-Mar-07,Lead
804691,1.496,Chai,23-Mar-07,Lead
800350,3.08,Kohsoom,24-Mar-07,Lead
806123,1.767,Somchair,28-Mar-07,Lead
807278,7.681,Busarakhan,28-Mar-07,Lead
801553,7.256,Chai,31-Mar-07,Lead
803089,7.727,Chai,31-Mar-07,Lead
804726,6.045,Chai,31-Mar-07,Lead
788025,7.37,Boonsri,6-Apr-07,Lead
789596,15.27,Boonsri,6-Apr-07,Lead
791034,10.98,Boonsri,6-Apr-07,Lead
801606,11.167,Chai,12-Apr-07,Lead
803151,27.19,Chai,12-Apr-07,Lead
804776,22.28,Chai,12-Apr-07,Lead
813128,6.182,Kannika,12-Apr-07,Lead
814221,10.86,Kannika,12-Apr-07,Lead
815350,10.13,Kannika,12-Apr-07,Lead
816414,6.343,Sakda,12-Apr-07,Lead
817508,11.11,Sakda,12-Apr-07,Lead
818642,9.459,Sakda,12-Apr-07,Lead
788091,21.47,Boonsri,19-Apr-07,Lead
806193,8.073,Somchair,20-Apr-07,Lead
807348,3.701,Busarakhan,20-Apr-07,Lead
800430,1.947,Kohsoom,21-Apr-07,Lead
801662,4.148,Chai,25-Apr-07,Lead
803215,3.958,Chai,25-Apr-07,Lead
804832,3.95,Chai,25-Apr-07,Lead
788158,0.761,Boonsri,10-May-07,Lead
789662,1.452,Boonsri,10-May-07,Lead
791099,1.042,Boonsri,10-May-07,Lead
813189,2.003,Kannika,10-May-07,Lead
814288,2.112,Kannika,10-May-07,Lead
815411,2.43,Kannika,10-May-07,Lead
816475,3.035,Sakda,10-May-07,Lead
817577,4.87,Sakda,10-May-07,Lead
818703,8.692,Sakda,10-May-07,Lead
801714,2.153,Chai,18-May-07,Lead
803276,2.664,Chai,18-May-07,Lead
788224,1.676,Boonsri,24-May-07,Lead
789729,1.053,Boonsri,24-May-07,Lead
791165,2.108,Boonsri,24-May-07,Lead
800475,2.103,Kohsoom,26-May-07,Lead
806261,18.68,Somchair,26-May-07,Lead
807416,2.612,Busarakhan,26-May-07,Lead
801744,1.474,Chai,31-May-07,Lead
803315,1.216,Chai,31-May-07,Lead
804906,1.474,Chai,31-May-07,Lead
788291,2.59,Boonsri,7-Jun-07,Lead
789797,3.876,Boonsri,7-Jun-07,Lead
791232,2.611,Boonsri,7-Jun-07,Lead
816535,2.453,Sakda,7-Jun-07,Lead
817646,3.5,Sakda,7-Jun-07,Lead
818763,1.703,Sakda,7-Jun-07,Lead
813249,2.597,Kannika,9-Jun-07,Lead
814355,2.826,Kannika,9-Jun-07,Lead
815473,1.909,Kannika,9-Jun-07,Lead
788357,3.649,Boonsri,21-Jun-07,Lead
789864,6.882,Boonsri,21-Jun-07,Lead
791298,4.881,Boonsri,21-Jun-07,Lead
801780,2.783,Chai,21-Jun-07,Lead
803373,4.519,Chai,21-Jun-07,Lead
804955,3.141,Chai,21-Jun-07,Lead
800537,7.39,Kohsoom,23-Jun-07,Lead
806325,4.746,Somchair,23-Jun-07,Lead
807481,4.061,Busarakhan,23-Jun-07,Lead
801829,3.073,Chai,28-Jun-07,Lead
803430,2.237,Chai,28-Jun-07,Lead
805004,1.981,Chai,28-Jun-07,Lead
788424,0.312,Boonsri,5-Jul-07,Lead
789932,0.05,Boonsri,5-Jul-07,Lead
791365,1.286,Boonsri,5-Jul-07,Lead
801861,3.433,Chai,7-Jul-07,Lead
803471,2.802,Chai,7-Jul-07,Lead
805035,0.05,Chai,7-Jul-07,Lead
813306,0.066,Kannika,7-Jul-07,Lead
814421,0.05,Kannika,7-Jul-07,Lead
815529,0.05,Kannika,7-Jul-07,Lead
816592,1.175,Sakda,7-Jul-07,Lead
817710,0.212,Sakda,7-Jul-07,Lead
818819,1.815,Sakda,7-Jul-07,Lead
788491,0.169,Boonsri,19-Jul-07,Lead
790000,1.13,Boonsri,19-Jul-07,Lead
791432,0.284,Boonsri,19-Jul-07,Lead
801909,0.69,Chai,19-Jul-07,Lead
803528,0.885,Chai,19-Jul-07,Lead
805083,0.05,Chai,19-Jul-07,Lead
800599,1.758,Kohsoom,21-Jul-07,Lead
806389,4.871,Somchair,22-Jul-07,Lead
807545,0.05,Busarakhan,22-Jul-07,Lead
801959,0.697,Chai,4-Aug-07,Lead
803587,0.959,Chai,4-Aug-07,Lead
805133,2.99,Chai,4-Aug-07,Lead
813364,1.468,Kannika,11-Aug-07,Lead
814488,1.584,Kannika,11-Aug-07,Lead
815587,3.945,Kannika,11-Aug-07,Lead
816650,1.685,Sakda,11-Aug-07,Lead
817777,3.731,Sakda,11-Aug-07,Lead
818877,5.072,Sakda,11-Aug-07,Lead
788553,7.873,Boonsri,23-Aug-07,Lead
790063,6.324,Boonsri,23-Aug-07,Lead
791494,5.44,Boonsri,23-Aug-07,Lead
800662,8.883,Kohsoom,25-Aug-07,Lead
806456,2.203,Somchair,25-Aug-07,Lead
807612,3.799,Busarakhan,25-Aug-07,Lead
801990,7.037,Chai,29-Aug-07,Lead
803627,5.693,Chai,29-Aug-07,Lead
805164,6.984,Chai,29-Aug-07,Lead
816705,3.394,Sakda,6-Sep-07,Lead
817841,2.506,Sakda,6-Sep-07,Lead
818932,2.553,Sakda,6-Sep-07,Lead
802041,3.112,Chai,12-Sep-07,Lead
803687,3.349,Chai,12-Sep-07,Lead
805215,3.092,Chai,12-Sep-07,Lead
788621,4.755,Boonsri,20-Sep-07,Lead
790131,5.304,Boonsri,20-Sep-07,Lead
791561,2.121,Boonsri,20-Sep-07,Lead
802091,6.609,Chai,21-Sep-07,Lead
803745,8.3,Chai,21-Sep-07,Lead
805265,4.33,Chai,21-Sep-07,Lead
800724,2.029,Kohsoom,23-Sep-07,Lead
806519,0.345,Somchair,29-Sep-07,Lead
807673,6.635,Busarakhan,29-Sep-07,Lead
813418,6.447,Kannika,30-Sep-07,Lead
814551,6.168,Kannika,30-Sep-07,Lead
815641,2.946,Kannika,30-Sep-07,Lead
802139,8.816,Chai,7-Oct-07,Lead
803802,4.72,Chai,7-Oct-07,Lead
805313,0.58,Chai,7-Oct-07,Lead
813475,3.089,Kannika,13-Oct-07,Lead
814616,0.44,Kannika,13-Oct-07,Lead
815699,2.573,Kannika,13-Oct-07,Lead
816761,2.854,Sakda,13-Oct-07,Lead
817905,3.037,Sakda,13-Oct-07,Lead
818988,2.456,Sakda,13-Oct-07,Lead
788688,5.94,Boonsri,25-Oct-07,Lead
806585,6.364,Somchair,26-Oct-07,Lead
807739,4.61,Busarakhan,26-Oct-07,Lead
800786,7.1,Kohsoom,27-Oct-07,Lead
802187,5.377,Chai,28-Oct-07,Lead
803859,3.785,Chai,28-Oct-07,Lead
805361,4.206,Chai,28-Oct-07,Lead
816820,3.209,Sakda,10-Nov-07,Lead
817972,5.166,Sakda,10-Nov-07,Lead
819047,9.282,Sakda,10-Nov-07,Lead
813533,2.012,Kannika,21-Nov-07,Lead
814682,2.718,Kannika,21-Nov-07,Lead
815757,0.965,Kannika,21-Nov-07,Lead
788759,2.353,Boonsri,22-Nov-07,Lead
790218,4.257,Boonsri,22-Nov-07,Lead
791629,3.23,Boonsri,22-Nov-07,Lead
802237,1.237,Chai,23-Nov-07,Lead
803913,2.702,Chai,23-Nov-07,Lead
805416,1.017,Chai,23-Nov-07,Lead
806649,4.764,Somchair,28-Nov-07,Lead
807803,3.092,Busarakhan,28-Nov-07,Lead
802288,0.855,Chai,30-Nov-07,Lead
803969,2.316,Chai,30-Nov-07,Lead
805469,1.123,Chai,30-Nov-07,Lead
816879,2.975,Sakda,8-Dec-07,Lead
818039,1.708,Sakda,8-Dec-07,Lead
819106,0.674,Sakda,8-Dec-07,Lead
813590,1.253,Kannika,13-Dec-07,Lead
814747,2.623,Kannika,13-Dec-07,Lead
815814,3.246,Kannika,13-Dec-07,Lead
788827,1.866,Boonsri,20-Dec-07,Lead
790286,5.428,Boonsri,20-Dec-07,Lead
791696,2.677,Boonsri,20-Dec-07,Lead
802339,1.187,Chai,20-Dec-07,Lead
804030,2.12,Chai,20-Dec-07,Lead
805521,0.757,Chai,20-Dec-07,Lead
800893,5.626,Kohsoom,22-Dec-07,Lead
806717,7.649,Somchair,22-Dec-07,Lead
807871,9.16,Busarakhan,22-Dec-07,Lead
802388,1.23,Chai,28-Dec-07,Lead
804088,2.918,Chai,28-Dec-07,Lead
805571,0.737,Chai,28-Dec-07,Lead
910493,2.4,Kannika,10-Jan-08,Lead
911396,2.6,Kannika,10-Jan-08,Lead
912313,2.5,Kannika,10-Jan-08,Lead
913217,2.5,Sakda,12-Jan-08,Lead
914172,2.8,Sakda,12-Jan-08,Lead
915137,2.82,Sakda,12-Jan-08,Lead
902205,2.2,Chai,18-Jan-08,Lead
903330,2.5,Chai,18-Jan-08,Lead
904464,2.6,Chai,18-Jan-08,Lead
905578,1.4,Somchair,3-Feb-08,Lead
906167,1,Busarakhan,3-Feb-08,Lead
902253,2.4,Chai,15-Feb-08,Lead
903378,2.6,Chai,15-Feb-08,Lead
904512,2.8,Chai,15-Feb-08,Lead
913270,0.96,Sakda,23-Feb-08,Lead
914225,1.02,Sakda,23-Feb-08,Lead
915190,1.1,Sakda,23-Feb-08,Lead
913358,2.1,Sakda,11-Apr-08,Lead
914313,2.2,Sakda,11-Apr-08,Lead
915278,2.4,Sakda,11-Apr-08,Lead
910586,1.8,Kannika,14-Apr-08,Lead
911489,2.2,Kannika,14-Apr-08,Lead
912406,2.4,Kannika,14-Apr-08,Lead
902389,2.2,Chai,28-Apr-08,Lead
903514,1.8,Chai,28-Apr-08,Lead
904648,1.6,Chai,28-Apr-08,Lead
905660,3.5,Somchair,3-May-08,Lead
906250,2.8,Busarakhan,3-May-08,Lead
902463,4.2,Chai,31-May-08,Lead
903588,4.4,Chai,31-May-08,Lead
904722,4.5,Chai,31-May-08,Lead
903657,2.2,Chai,12-Jun-08,Lead
914422,2,Sakda,13-Jun-08,Lead
911596,3.8,Kannika,15-Jun-08,Lead
905770,4.4,Somchair,26-Jun-08,Lead
