id,value,location,sample date,measure
805191,114.4,Chai,12-Sep-07,Total hardness
788594,110.8,Boonsri,20-Sep-07,Total hardness
790105,113.9,Boonsri,20-Sep-07,Total hardness
791535,112,Boonsri,20-Sep-07,Total hardness
800697,118.7,Kohsoom,23-Sep-07,Total hardness
806491,163.3,Somchair,29-Sep-07,Total hardness
807645,141.6,Busarakhan,29-Sep-07,Total hardness
813395,114.4,Kannika,30-Sep-07,Total hardness
814523,114.4,Kannika,30-Sep-07,Total hardness
815618,119.8,Kannika,30-Sep-07,Total hardness
802118,114,Chai,7-Oct-07,Total hardness
803776,114,Chai,7-Oct-07,Total hardness
805292,119.8,Chai,7-Oct-07,Total hardness
813454,147,Kannika,13-Oct-07,Total hardness
814590,147,Kannika,13-Oct-07,Total hardness
815677,141.6,Kannika,13-Oct-07,Total hardness
788661,110.8,Boonsri,25-Oct-07,Total hardness
806559,121,Somchair,26-Oct-07,Total hardness
807713,136,Busarakhan,26-Oct-07,Total hardness
800759,159.6,Kohsoom,27-Oct-07,Total hardness
816796,130,Sakda,10-Nov-07,Total hardness
817943,136,Sakda,10-Nov-07,Total hardness
819023,136,Sakda,10-Nov-07,Total hardness
788705,128.8,Boonsri,15-Nov-07,Total hardness
813510,141,Kannika,21-Nov-07,Total hardness
814654,141,Kannika,21-Nov-07,Total hardness
815734,136,Kannika,21-Nov-07,Total hardness
788732,144.2,Boonsri,22-Nov-07,Total hardness
790191,148.6,Boonsri,22-Nov-07,Total hardness
791602,157.6,Boonsri,22-Nov-07,Total hardness
802214,141,Chai,23-Nov-07,Total hardness
803890,141,Chai,23-Nov-07,Total hardness
805388,141,Chai,23-Nov-07,Total hardness
800821,134.1,Kohsoom,24-Nov-07,Total hardness
806623,141,Somchair,28-Nov-07,Total hardness
807777,141,Busarakhan,28-Nov-07,Total hardness
816856,141,Sakda,8-Dec-07,Total hardness
818011,141,Sakda,8-Dec-07,Total hardness
819083,141,Sakda,8-Dec-07,Total hardness
813567,136,Kannika,13-Dec-07,Total hardness
814719,136,Kannika,13-Dec-07,Total hardness
815791,136,Kannika,13-Dec-07,Total hardness
788800,115.6,Boonsri,20-Dec-07,Total hardness
790259,113.1,Boonsri,20-Dec-07,Total hardness
791669,108.6,Boonsri,20-Dec-07,Total hardness
802317,130,Chai,20-Dec-07,Total hardness
804002,130,Chai,20-Dec-07,Total hardness
805498,130,Chai,20-Dec-07,Total hardness
800866,138.6,Kohsoom,22-Dec-07,Total hardness
806688,141,Somchair,22-Dec-07,Total hardness
807842,136,Busarakhan,22-Dec-07,Total hardness
889090,99.6,Boonsri,10-Jan-08,Total hardness
890741,101.6,Boonsri,10-Jan-08,Total hardness
892176,97.4,Boonsri,10-Jan-08,Total hardness
910468,119.8,Kannika,10-Jan-08,Total hardness
911371,119.8,Kannika,10-Jan-08,Total hardness
912288,119.8,Kannika,10-Jan-08,Total hardness
913194,147,Sakda,12-Jan-08,Total hardness
914149,147,Sakda,12-Jan-08,Total hardness
915114,147,Sakda,12-Jan-08,Total hardness
902180,125,Chai,18-Jan-08,Total hardness
903305,125,Chai,18-Jan-08,Total hardness
904439,125,Chai,18-Jan-08,Total hardness
889129,14.72,Boonsri,24-Jan-08,Total hardness
901073,145,Kohsoom,26-Jan-08,Total hardness
905555,125,Somchair,3-Feb-08,Total hardness
906144,130,Busarakhan,3-Feb-08,Total hardness
889197,147.8,Boonsri,6-Feb-08,Total hardness
902229,119,Chai,15-Feb-08,Total hardness
903354,119,Chai,15-Feb-08,Total hardness
904488,119,Chai,15-Feb-08,Total hardness
889236,89.6,Boonsri,21-Feb-08,Total hardness
890780,132.1,Boonsri,21-Feb-08,Total hardness
892215,129.9,Boonsri,21-Feb-08,Total hardness
901119,134.1,Kohsoom,23-Feb-08,Total hardness
913244,114,Sakda,23-Feb-08,Total hardness
914199,114,Sakda,23-Feb-08,Total hardness
915164,109,Sakda,23-Feb-08,Total hardness
910520,119.8,Kannika,2-Mar-08,Total hardness
911423,125.2,Kannika,2-Mar-08,Total hardness
912340,130.7,Kannika,2-Mar-08,Total hardness
913294,125.2,Sakda,14-Mar-08,Total hardness
914249,119.8,Sakda,14-Mar-08,Total hardness
915214,119.8,Sakda,14-Mar-08,Total hardness
902303,108.9,Chai,17-Mar-08,Total hardness
903428,108.9,Chai,17-Mar-08,Total hardness
904562,108.9,Chai,17-Mar-08,Total hardness
889309,109.7,Boonsri,21-Mar-08,Total hardness
890853,109.7,Boonsri,21-Mar-08,Total hardness
892288,108.6,Boonsri,21-Mar-08,Total hardness
901192,127.6,Kohsoom,23-Mar-08,Total hardness
905599,163.3,Somchair,30-Mar-08,Total hardness
906189,108.9,Busarakhan,30-Mar-08,Total hardness
913332,136.1,Sakda,11-Apr-08,Total hardness
914287,108.9,Sakda,11-Apr-08,Total hardness
915252,119.8,Sakda,11-Apr-08,Total hardness
910560,119.8,Kannika,14-Apr-08,Total hardness
911463,108.9,Kannika,14-Apr-08,Total hardness
912380,108.9,Kannika,14-Apr-08,Total hardness
902363,108.9,Chai,28-Apr-08,Total hardness
903488,108.9,Chai,28-Apr-08,Total hardness
904622,108.9,Chai,28-Apr-08,Total hardness
905633,146,Somchair,3-May-08,Total hardness
906223,136.1,Busarakhan,3-May-08,Total hardness
910613,113.3,Kannika,9-May-08,Total hardness
911516,113.3,Kannika,9-May-08,Total hardness
912433,113.3,Kannika,9-May-08,Total hardness
913385,113.3,Sakda,9-May-08,Total hardness
914340,141.7,Sakda,9-May-08,Total hardness
915305,113.3,Sakda,9-May-08,Total hardness
889381,189.1,Boonsri,16-May-08,Total hardness
890925,183,Boonsri,16-May-08,Total hardness
892360,183,Boonsri,16-May-08,Total hardness
902415,141.6,Chai,18-May-08,Total hardness
903540,118.9,Chai,18-May-08,Total hardness
904674,124.6,Chai,18-May-08,Total hardness
901265,147.8,Kohsoom,26-May-08,Total hardness
905686,147.2,Somchair,30-May-08,Total hardness
906276,136,Busarakhan,30-May-08,Total hardness
902438,114,Chai,31-May-08,Total hardness
903563,118,Chai,31-May-08,Total hardness
904697,118,Chai,31-May-08,Total hardness
902506,106.6,Chai,12-Jun-08,Total hardness
903631,102.1,Chai,12-Jun-08,Total hardness
904765,113.3,Chai,12-Jun-08,Total hardness
913442,104.4,Sakda,13-Jun-08,Total hardness
914397,90.3,Sakda,13-Jun-08,Total hardness
915362,90.3,Sakda,13-Jun-08,Total hardness
910670,115.4,Kannika,15-Jun-08,Total hardness
911573,115.4,Kannika,15-Jun-08,Total hardness
912490,104.4,Kannika,15-Jun-08,Total hardness
889428,97.7,Boonsri,20-Jun-08,Total hardness
890973,97.7,Boonsri,20-Jun-08,Total hardness
892407,95.4,Boonsri,20-Jun-08,Total hardness
905744,142,Somchair,26-Jun-08,Total hardness
906334,131.9,Busarakhan,26-Jun-08,Total hardness
901338,125.2,Kohsoom,29-Jun-08,Total hardness
902569,109.9,Chai,7-Jul-08,Total hardness
903705,104.4,Chai,7-Jul-08,Total hardness
904827,104.4,Chai,7-Jul-08,Total hardness
889502,92.4,Boonsri,11-Jul-08,Total hardness
891047,94.64,Boonsri,11-Jul-08,Total hardness
892481,94.64,Boonsri,11-Jul-08,Total hardness
913487,104.4,Sakda,11-Jul-08,Total hardness
914452,104.4,Sakda,11-Jul-08,Total hardness
915406,104.4,Sakda,11-Jul-08,Total hardness
905799,131.9,Somchair,12-Jul-08,Total hardness
906389,126.5,Busarakhan,12-Jul-08,Total hardness
910709,93.5,Kannika,12-Jul-08,Total hardness
911626,98.9,Kannika,12-Jul-08,Total hardness
912532,98.9,Kannika,12-Jul-08,Total hardness
889572,107.2,Boonsri,25-Jul-08,Total hardness
891117,109.4,Boonsri,25-Jul-08,Total hardness
892551,109.4,Boonsri,25-Jul-08,Total hardness
901408,143.08,Kohsoom,27-Jul-08,Total hardness
889644,99.96,Boonsri,3-Aug-08,Total hardness
891189,97.44,Boonsri,3-Aug-08,Total hardness
892623,99.96,Boonsri,3-Aug-08,Total hardness
910749,132,Kannika,8-Aug-08,Total hardness
911666,121,Kannika,8-Aug-08,Total hardness
912572,121,Kannika,8-Aug-08,Total hardness
913527,109.9,Sakda,8-Aug-08,Total hardness
914492,121,Sakda,8-Aug-08,Total hardness
915446,115.5,Sakda,8-Aug-08,Total hardness
889683,104.16,Boonsri,10-Aug-08,Total hardness
891228,104.16,Boonsri,10-Aug-08,Total hardness
892662,106.68,Boonsri,10-Aug-08,Total hardness
905839,132,Somchair,11-Aug-08,Total hardness
906430,126.5,Busarakhan,11-Aug-08,Total hardness
889722,96.88,Boonsri,22-Aug-08,Total hardness
891267,96.88,Boonsri,22-Aug-08,Total hardness
892701,99.4,Boonsri,22-Aug-08,Total hardness
902627,132,Chai,23-Aug-08,Total hardness
903763,132,Chai,23-Aug-08,Total hardness
904885,115.5,Chai,23-Aug-08,Total hardness
889791,97.1,Boonsri,28-Aug-08,Total hardness
891336,111.4,Boonsri,28-Aug-08,Total hardness
892770,109.2,Boonsri,28-Aug-08,Total hardness
901482,139.72,Kohsoom,31-Aug-08,Total hardness
889835,101.92,Boonsri,5-Sep-08,Total hardness
891380,111.44,Boonsri,5-Sep-08,Total hardness
892814,109.2,Boonsri,5-Sep-08,Total hardness
913567,104.5,Sakda,6-Sep-08,Total hardness
914532,115.5,Sakda,6-Sep-08,Total hardness
915486,104.5,Sakda,6-Sep-08,Total hardness
910789,104.5,Kannika,7-Sep-08,Total hardness
911706,93.5,Kannika,7-Sep-08,Total hardness
912612,109.9,Kannika,7-Sep-08,Total hardness
902686,126.5,Chai,11-Sep-08,Total hardness
903822,121,Chai,11-Sep-08,Total hardness
904944,109.9,Chai,11-Sep-08,Total hardness
889876,120.96,Boonsri,13-Sep-08,Total hardness
891421,113.68,Boonsri,13-Sep-08,Total hardness
889914,104.16,Boonsri,18-Sep-08,Total hardness
905881,165,Somchair,21-Sep-08,Total hardness
906471,192.5,Busarakhan,21-Sep-08,Total hardness
889956,109.2,Boonsri,26-Sep-08,Total hardness
901540,139.72,Kohsoom,28-Sep-08,Total hardness
890024,104.16,Boonsri,3-Oct-08,Total hardness
891459,113.68,Boonsri,3-Oct-08,Total hardness
892855,111.44,Boonsri,3-Oct-08,Total hardness
890063,104.16,Boonsri,10-Oct-08,Total hardness
891498,109.2,Boonsri,10-Oct-08,Total hardness
892894,106.68,Boonsri,10-Oct-08,Total hardness
910842,134.6,Kannika,12-Oct-08,Total hardness
911759,117.8,Kannika,12-Oct-08,Total hardness
912665,145.9,Kannika,12-Oct-08,Total hardness
913620,134.6,Sakda,12-Oct-08,Total hardness
914585,117.8,Sakda,12-Oct-08,Total hardness
915539,112.2,Sakda,12-Oct-08,Total hardness
890102,114.8,Boonsri,17-Oct-08,Total hardness
891537,124.04,Boonsri,17-Oct-08,Total hardness
892933,124.04,Boonsri,17-Oct-08,Total hardness
902759,123.4,Chai,17-Oct-08,Total hardness
903895,134.6,Chai,17-Oct-08,Total hardness
905017,117.8,Chai,17-Oct-08,Total hardness
905934,123.4,Somchair,19-Oct-08,Total hardness
906525,117.8,Busarakhan,19-Oct-08,Total hardness
890146,126.56,Boonsri,24-Oct-08,Total hardness
891581,124.04,Boonsri,24-Oct-08,Total hardness
892977,119.56,Boonsri,24-Oct-08,Total hardness
901611,131.04,Kohsoom,26-Oct-08,Total hardness
890215,105,Boonsri,1-Nov-08,Total hardness
891650,107.52,Boonsri,1-Nov-08,Total hardness
893046,107.52,Boonsri,1-Nov-08,Total hardness
910896,134.6,Kannika,7-Nov-08,Total hardness
911813,139,Kannika,7-Nov-08,Total hardness
912719,123.4,Kannika,7-Nov-08,Total hardness
913674,129,Sakda,7-Nov-08,Total hardness
914639,134,Sakda,7-Nov-08,Total hardness
915593,129,Sakda,7-Nov-08,Total hardness
902830,123,Chai,15-Nov-08,Total hardness
903966,129,Chai,15-Nov-08,Total hardness
905088,129,Chai,15-Nov-08,Total hardness
905988,151.4,Somchair,17-Nov-08,Total hardness
906579,134,Busarakhan,17-Nov-08,Total hardness
901685,161.84,Kohsoom,27-Nov-08,Total hardness
890254,120.4,Boonsri,28-Nov-08,Total hardness
891689,115.64,Boonsri,28-Nov-08,Total hardness
893085,117.88,Boonsri,28-Nov-08,Total hardness
906043,129,Somchair,5-Dec-08,Total hardness
906634,106.5,Busarakhan,5-Dec-08,Total hardness
890328,115.64,Boonsri,12-Dec-08,Total hardness
891763,124.88,Boonsri,12-Dec-08,Total hardness
893159,129.64,Boonsri,12-Dec-08,Total hardness
910951,129,Kannika,12-Dec-08,Total hardness
911868,134.6,Kannika,12-Dec-08,Total hardness
912774,129,Kannika,12-Dec-08,Total hardness
913729,140.3,Sakda,12-Dec-08,Total hardness
914694,134.6,Sakda,12-Dec-08,Total hardness
915648,140.3,Sakda,12-Dec-08,Total hardness
906090,123.4,Somchair,15-Dec-08,Total hardness
906684,117.8,Busarakhan,15-Dec-08,Total hardness
901759,157.36,Kohsoom,19-Dec-08,Total hardness
1020256,123.4,Kannika,9-Jan-09,Total hardness
1021351,117.8,Kannika,9-Jan-09,Total hardness
1022507,129,Kannika,9-Jan-09,Total hardness
1023664,134.6,Sakda,9-Jan-09,Total hardness
1024785,129,Sakda,9-Jan-09,Total hardness
1025906,134.6,Sakda,9-Jan-09,Total hardness
990648,113.12,Boonsri,11-Jan-09,Total hardness
992084,117.88,Boonsri,11-Jan-09,Total hardness
993455,120.4,Boonsri,11-Jan-09,Total hardness
1005488,117.8,Chai,11-Jan-09,Total hardness
1006876,123.4,Chai,11-Jan-09,Total hardness
1008238,117.8,Chai,11-Jan-09,Total hardness
1009261,140.2,Somchair,24-Jan-09,Total hardness
1010037,168.3,Busarakhan,24-Jan-09,Total hardness
990680,96.6,Boonsri,29-Jan-09,Total hardness
1004349,195.16,Kohsoom,29-Jan-09,Total hardness
1005559,117.8,Chai,8-Feb-09,Total hardness
1006947,123.4,Chai,8-Feb-09,Total hardness
1008309,116,Chai,8-Feb-09,Total hardness
1020310,123.4,Kannika,13-Feb-09,Total hardness
1021405,123.4,Kannika,13-Feb-09,Total hardness
1022561,123.4,Kannika,13-Feb-09,Total hardness
1023718,129,Sakda,13-Feb-09,Total hardness
1024839,129,Sakda,13-Feb-09,Total hardness
1025960,123.4,Sakda,13-Feb-09,Total hardness
990748,96.6,Boonsri,14-Feb-09,Total hardness
992119,94.36,Boonsri,14-Feb-09,Total hardness
993487,91.84,Boonsri,14-Feb-09,Total hardness
1009314,140.2,Somchair,14-Feb-09,Total hardness
1010090,162.6,Busarakhan,14-Feb-09,Total hardness
1004397,150.64,Kohsoom,26-Feb-09,Total hardness
990782,103.88,Boonsri,27-Feb-09,Total hardness
992153,103.88,Boonsri,27-Feb-09,Total hardness
993521,106.12,Boonsri,27-Feb-09,Total hardness
990851,106.12,Boonsri,6-Mar-09,Total hardness
992222,103.88,Boonsri,6-Mar-09,Total hardness
993590,113.12,Boonsri,6-Mar-09,Total hardness
990882,99.12,Boonsri,19-Mar-09,Total hardness
992253,94.36,Boonsri,19-Mar-09,Total hardness
993621,96.6,Boonsri,19-Mar-09,Total hardness
1004461,123.76,Kohsoom,29-Mar-09,Total hardness
990955,118.1,Boonsri,12-Apr-09,Total hardness
992326,113.3,Boonsri,12-Apr-09,Total hardness
993694,113.3,Boonsri,12-Apr-09,Total hardness
990985,108.6,Boonsri,23-Apr-09,Total hardness
992356,113.3,Boonsri,23-Apr-09,Total hardness
993724,103.9,Boonsri,23-Apr-09,Total hardness
1004518,150.64,Kohsoom,24-Apr-09,Total hardness
991055,101.5,Boonsri,4-May-09,Total hardness
992426,108.5,Boonsri,4-May-09,Total hardness
993794,106.2,Boonsri,4-May-09,Total hardness
991085,101.5,Boonsri,21-May-09,Total hardness
992456,108.6,Boonsri,21-May-09,Total hardness
993823,106.2,Boonsri,21-May-09,Total hardness
1004576,125.72,Kohsoom,28-May-09,Total hardness
991154,90.9,Boonsri,12-Jun-09,Total hardness
992525,93.2,Boonsri,12-Jun-09,Total hardness
993892,93.2,Boonsri,12-Jun-09,Total hardness
1020552,122.9,Kannika,12-Jun-09,Total hardness
1021646,133.6,Kannika,12-Jun-09,Total hardness
1022803,122.9,Kannika,12-Jun-09,Total hardness
1023960,122.9,Sakda,12-Jun-09,Total hardness
1025081,128.2,Sakda,12-Jun-09,Total hardness
1026202,117.5,Sakda,12-Jun-09,Total hardness
1005873,128.2,Chai,14-Jun-09,Total hardness
1007261,122.9,Chai,14-Jun-09,Total hardness
1008623,117.5,Chai,14-Jun-09,Total hardness
991186,95.6,Boonsri,25-Jun-09,Total hardness
992557,98,Boonsri,25-Jun-09,Total hardness
993924,99.2,Boonsri,25-Jun-09,Total hardness
1004649,110.32,Kohsoom,25-Jun-09,Total hardness
1009557,144.2,Somchair,28-Jun-09,Total hardness
1010333,133.5,Busarakhan,28-Jun-09,Total hardness
1005956,128.2,Chai,9-Jul-09,Total hardness
1007344,112.2,Chai,9-Jul-09,Total hardness
1008706,122.9,Chai,9-Jul-09,Total hardness
1020617,128.2,Kannika,11-Jul-09,Total hardness
1021711,138.9,Kannika,11-Jul-09,Total hardness
1022868,122.9,Kannika,11-Jul-09,Total hardness
1024025,117.5,Sakda,11-Jul-09,Total hardness
1025146,122.9,Sakda,11-Jul-09,Total hardness
1026267,133.6,Sakda,11-Jul-09,Total hardness
991256,93.2,Boonsri,12-Jul-09,Total hardness
992627,95.6,Boonsri,12-Jul-09,Total hardness
993994,98,Boonsri,12-Jul-09,Total hardness
991291,90.9,Boonsri,23-Jul-09,Total hardness
992662,93.7,Boonsri,23-Jul-09,Total hardness
994029,93.7,Boonsri,23-Jul-09,Total hardness
1009622,128.2,Somchair,26-Jul-09,Total hardness
1010398,122.9,Busarakhan,26-Jul-09,Total hardness
1004722,129.64,Kohsoom,30-Jul-09,Total hardness
1020682,117.5,Kannika,8-Aug-09,Total hardness
1021776,95.9,Kannika,8-Aug-09,Total hardness
1022933,112.2,Kannika,8-Aug-09,Total hardness
1024088,122.8,Sakda,8-Aug-09,Total hardness
1025209,117.5,Sakda,8-Aug-09,Total hardness
1026330,122.9,Sakda,8-Aug-09,Total hardness
1004796,94.08,Kohsoom,20-Aug-09,Total hardness
991361,105.6,Boonsri,21-Aug-09,Total hardness
992732,108,Boonsri,21-Aug-09,Total hardness
994099,105.6,Boonsri,21-Aug-09,Total hardness
1006037,137.4,Chai,23-Aug-09,Total hardness
1007425,120.2,Chai,23-Aug-09,Total hardness
1008787,131.7,Chai,23-Aug-09,Total hardness
1009680,91.6,Somchair,28-Aug-09,Total hardness
1010456,103,Busarakhan,28-Aug-09,Total hardness
1024152,103,Sakda,7-Sep-09,Total hardness
1025273,103,Sakda,7-Sep-09,Total hardness
1026394,108.8,Sakda,7-Sep-09,Total hardness
991435,98.6,Boonsri,9-Sep-09,Total hardness
992806,103.3,Boonsri,9-Sep-09,Total hardness
994173,101,Boonsri,9-Sep-09,Total hardness
1020747,103,Kannika,9-Sep-09,Total hardness
1021841,108.8,Kannika,9-Sep-09,Total hardness
1022998,120.2,Kannika,9-Sep-09,Total hardness
1006119,120.2,Chai,22-Sep-09,Total hardness
1007507,131.7,Chai,22-Sep-09,Total hardness
1008869,114.5,Chai,22-Sep-09,Total hardness
1009745,114.4,Somchair,24-Sep-09,Total hardness
1010521,108.8,Busarakhan,24-Sep-09,Total hardness
1021906,103,Kannika,27-Sep-09,Total hardness
1023063,103,Kannika,27-Sep-09,Total hardness
1024214,103,Sakda,28-Sep-09,Total hardness
1025335,114.5,Sakda,28-Sep-09,Total hardness
1026456,108.8,Sakda,28-Sep-09,Total hardness
1024246,103,Sakda,8-Oct-09,Total hardness
1025367,108.7,Sakda,8-Oct-09,Total hardness
1026515,103,Sakda,8-Oct-09,Total hardness
1020813,108.7,Kannika,10-Oct-09,Total hardness
1021942,114.5,Kannika,10-Oct-09,Total hardness
1023126,108.7,Kannika,10-Oct-09,Total hardness
1006223,114.5,Chai,19-Oct-09,Total hardness
1007585,114.5,Chai,19-Oct-09,Total hardness
1008973,114.5,Chai,19-Oct-09,Total hardness
991508,110.4,Boonsri,22-Oct-09,Total hardness
992879,115.1,Boonsri,22-Oct-09,Total hardness
994246,117.4,Boonsri,22-Oct-09,Total hardness
1004937,113.96,Kohsoom,29-Oct-09,Total hardness
1009835,122.9,Somchair,30-Oct-09,Total hardness
1010583,112.2,Busarakhan,30-Oct-09,Total hardness
991579,117.32,Boonsri,7-Nov-09,Total hardness
992950,112.56,Boonsri,7-Nov-09,Total hardness
994317,117.32,Boonsri,7-Nov-09,Total hardness
1005009,102.2,Kohsoom,26-Nov-09,Total hardness
1005081,136.36,Kohsoom,10-Dec-09,Total hardness
991649,100.8,Boonsri,13-Dec-09,Total hardness
993020,105.56,Boonsri,13-Dec-09,Total hardness
994387,107.8,Boonsri,13-Dec-09,Total hardness
1324565,122.36,Boonsri,28-Jan-10,Total hardness
1354569,140,Kohsoom,28-Jan-10,Total hardness
1324614,110.88,Boonsri,18-Feb-10,Total hardness
1325348,110.88,Boonsri,18-Feb-10,Total hardness
1326018,108.64,Boonsri,18-Feb-10,Total hardness
1354626,130.2,Kohsoom,18-Feb-10,Total hardness
1354683,111.44,Kohsoom,24-Mar-10,Total hardness
1324663,97.16,Boonsri,25-Mar-10,Total hardness
1325397,104.16,Boonsri,25-Mar-10,Total hardness
1326067,104.16,Boonsri,25-Mar-10,Total hardness
1354740,100.24,Kohsoom,21-Apr-10,Total hardness
1324710,91,Boonsri,22-Apr-10,Total hardness
1325444,95.48,Boonsri,22-Apr-10,Total hardness
1326114,95.48,Boonsri,22-Apr-10,Total hardness
1324769,91,Boonsri,19-May-10,Total hardness
1325503,93.24,Boonsri,19-May-10,Total hardness
1326173,93.24,Boonsri,19-May-10,Total hardness
1354798,105.28,Kohsoom,26-May-10,Total hardness
1324823,94.08,Boonsri,23-Jun-10,Total hardness
1325557,89.6,Boonsri,23-Jun-10,Total hardness
1326227,94.08,Boonsri,23-Jun-10,Total hardness
1354852,94.36,Kohsoom,23-Jun-10,Total hardness
1324881,94.08,Boonsri,24-Jul-10,Total hardness
1325615,91.84,Boonsri,24-Jul-10,Total hardness
1326285,94.08,Boonsri,24-Jul-10,Total hardness
1354910,98,Kohsoom,28-Jul-10,Total hardness
1324938,96.32,Boonsri,18-Aug-10,Total hardness
1325672,89.6,Boonsri,18-Aug-10,Total hardness
1326342,103.04,Boonsri,18-Aug-10,Total hardness
1354969,98.84,Kohsoom,26-Aug-10,Total hardness
1325012,100.8,Boonsri,25-Sep-10,Total hardness
1325746,100.8,Boonsri,25-Sep-10,Total hardness
1326416,100.8,Boonsri,25-Sep-10,Total hardness
1355027,116.76,Kohsoom,29-Sep-10,Total hardness
1355086,123.48,Kohsoom,20-Oct-10,Total hardness
1325121,126,Boonsri,21-Oct-10,Total hardness
1325855,117.32,Boonsri,21-Oct-10,Total hardness
1326525,121.8,Boonsri,21-Oct-10,Total hardness
1325211,123.76,Boonsri,18-Nov-10,Total hardness
1325936,112.56,Boonsri,18-Nov-10,Total hardness
1326606,110.32,Boonsri,18-Nov-10,Total hardness
1355143,119.28,Kohsoom,24-Nov-10,Total hardness
1355195,129.64,Kohsoom,15-Dec-10,Total hardness
1325303,105.84,Boonsri,16-Dec-10,Total hardness
1613295,3.62,Boonsri,20-Jan-11,Total hardness
1614266,3.78,Boonsri,20-Jan-11,Total hardness
1615109,3.78,Boonsri,20-Jan-11,Total hardness
1643314,4.96,Kohsoom,26-Jan-11,Total hardness
1613380,3.78,Boonsri,17-Feb-11,Total hardness
1614351,3.86,Boonsri,17-Feb-11,Total hardness
1615194,4.01,Boonsri,17-Feb-11,Total hardness
1643364,4.48,Kohsoom,25-Feb-11,Total hardness
1613465,4.67,Boonsri,19-Mar-11,Total hardness
1614436,4.83,Boonsri,19-Mar-11,Total hardness
1615279,4.91,Boonsri,19-Mar-11,Total hardness
1643412,4.68,Kohsoom,30-Mar-11,Total hardness
1613551,3.2,Boonsri,23-Apr-11,Total hardness
1643460,3.71,Kohsoom,27-Apr-11,Total hardness
1613630,3.64,Boonsri,18-May-11,Total hardness
1643510,5.09,Kohsoom,18-May-11,Total hardness
1613707,3.07,Boonsri,23-Jun-11,Total hardness
1614596,3.31,Boonsri,23-Jun-11,Total hardness
1615439,3.23,Boonsri,23-Jun-11,Total hardness
1643559,4.46,Kohsoom,30-Jun-11,Total hardness
1643610,3.46,Kohsoom,13-Jul-11,Total hardness
1613783,3.06,Boonsri,20-Jul-11,Total hardness
1614672,3.06,Boonsri,20-Jul-11,Total hardness
1615515,3.06,Boonsri,20-Jul-11,Total hardness
1613862,3.54,Boonsri,18-Aug-11,Total hardness
1614751,3.7,Boonsri,18-Aug-11,Total hardness
1615594,3.46,Boonsri,18-Aug-11,Total hardness
1643661,3.85,Kohsoom,31-Aug-11,Total hardness
1613952,3.54,Boonsri,28-Sep-11,Total hardness
1614841,3.78,Boonsri,28-Sep-11,Total hardness
1615684,3.94,Boonsri,28-Sep-11,Total hardness
1643713,3.81,Kohsoom,28-Sep-11,Total hardness
1614029,3.71,Boonsri,26-Oct-11,Total hardness
1643764,3.88,Kohsoom,26-Oct-11,Total hardness
1643815,3.68,Kohsoom,23-Nov-11,Total hardness
1614109,4,Boonsri,26-Nov-11,Total hardness
1614952,3.92,Boonsri,26-Nov-11,Total hardness
1615795,4.25,Boonsri,26-Nov-11,Total hardness
1643863,3.76,Kohsoom,7-Dec-11,Total hardness
1614172,4.41,Boonsri,14-Dec-11,Total hardness
1615015,4.33,Boonsri,14-Dec-11,Total hardness
1615858,4.41,Boonsri,14-Dec-11,Total hardness
2221366,4.01,Kohsoom,25-Jan-12,Total hardness
1962880,5.45,Boonsri,26-Jan-12,Total hardness
1962950,4.32,Boonsri,15-Feb-12,Total hardness
1963849,4.72,Boonsri,15-Feb-12,Total hardness
1964683,4.56,Boonsri,15-Feb-12,Total hardness
2221416,4.39,Kohsoom,23-Feb-12,Total hardness
1963037,3.86,Boonsri,24-Mar-12,Total hardness
1963936,4.02,Boonsri,24-Mar-12,Total hardness
1964770,3.94,Boonsri,24-Mar-12,Total hardness
2221467,3.92,Kohsoom,29-Mar-12,Total hardness
1963109,3.94,Boonsri,15-Apr-12,Total hardness
1964008,3.46,Boonsri,15-Apr-12,Total hardness
1964842,3.7,Boonsri,15-Apr-12,Total hardness
2221521,4.2,Kohsoom,27-Apr-12,Total hardness
1963176,4.46,Boonsri,10-May-12,Total hardness
1963212,3.9,Boonsri,25-May-12,Total hardness
1964090,3.42,Boonsri,25-May-12,Total hardness
1964924,3.74,Boonsri,25-May-12,Total hardness
2221573,3.8,Kohsoom,25-May-12,Total hardness
1963276,3.18,Boonsri,17-Jun-12,Total hardness
1964154,3.26,Boonsri,17-Jun-12,Total hardness
1964988,3.34,Boonsri,17-Jun-12,Total hardness
2221626,3.72,Kohsoom,21-Jun-12,Total hardness
1963352,4.1,Boonsri,20-Jul-12,Total hardness
1964230,3.94,Boonsri,20-Jul-12,Total hardness
1965064,4.02,Boonsri,20-Jul-12,Total hardness
2221679,4.4,Kohsoom,26-Jul-12,Total hardness
1963435,4.6,Boonsri,23-Aug-12,Total hardness
1964313,4.68,Boonsri,23-Aug-12,Total hardness
1965147,4.84,Boonsri,23-Aug-12,Total hardness
2221732,4,Kohsoom,23-Aug-12,Total hardness
1963515,4.2,Boonsri,23-Sep-12,Total hardness
1964393,4.12,Boonsri,23-Sep-12,Total hardness
1965227,4.04,Boonsri,23-Sep-12,Total hardness
2221788,4.3,Kohsoom,25-Oct-12,Total hardness
1963600,4.46,Boonsri,29-Oct-12,Total hardness
1964478,4.7,Boonsri,29-Oct-12,Total hardness
1965311,4.62,Boonsri,29-Oct-12,Total hardness
1963667,4.46,Boonsri,17-Nov-12,Total hardness
